,f1,f2,f3,v1,v2,v3,profits
65,0.008963415407886954,0.029969139576042178,0.043728102041873225,0.02615452496396575,0.009426511693708013,0.03976161292913548,-352095.7504050481
66,0.009821733285728662,0.01551618364500474,0.03887024191205888,0.04803131428144164,0.03609181661168067,0.0458929998312867,-764727.563768815
67,0.04859132130304837,0.025037059310117116,0.007194875127562539,0.04920926324739999,0.01760253371196191,0.031911177646316846,-488104.76339589094
68,0.0006968143854100773,0.011482801499942763,0.006591110889326052,0.0236966368819039,0.049331437343161505,0.004690391200386246,-1513692.004895224
69,0.03388293368064287,0.0060916252314265566,0.02531649658103165,0.020618745714861234,0.04377695222636181,0.014202565526325773,-455038.8331615001
70,0.03471312178214433,0.02905583046104512,0.009988782583002882,0.03938964253194364,0.019139158139012787,0.04899892699450792,-314292.4292756748
71,0.040206226309113136,0.035770356480790085,0.03694920019577709,0.04417649182118538,0.015066017883130767,0.03850965567689276,806080.9923934266
72,0.006552887577865663,0.0061876901825172305,0.04637812755032539,0.016842827191663436,0.030318142010776757,0.0329240384196646,-1032603.5037948121
73,0.019878909691247032,0.015047434589046988,0.024429202267576666,0.04147977045428525,0.001222542044100744,0.011007894557614984,-345534.87441787036
74,0.03314321063817912,0.0477811628523485,0.01432231134410275,0.035595890529428936,0.028176161848476867,0.024780253910057157,-51375.374634759144
75,0.04624042146560136,0.0012429745693128158,0.027759902116341235,0.002760497835399023,0.017413794173072813,0.04325501159553242,-383579.78876942856
76,0.03169875558405426,0.005294870187537665,0.007016979853195632,0.0015446418518016093,0.019821811768240605,0.047257414383538636,-578164.3923203534
77,0.02095571596581519,0.048311595607159086,0.029802127661718643,0.0025440367272507314,0.03748528755223184,0.012880630809101824,403706.6011434594
78,0.046651161080010564,0.04021804578064854,0.023369080077764576,0.04333044160768362,0.037303398947968254,0.04428525854291815,61533.04917331619
79,0.039238172462609376,0.0008918391988493868,0.0054571998382867476,0.0107962395215633,0.02656463774093025,0.038963497178740036,-550392.1591701752
80,0.04147143074413682,0.03984085441625809,0.011632037098321685,0.01228498714974905,0.011537315263360848,0.0013591066748792513,-272527.74030184123
81,0.026538479529952676,0.030300791035000548,0.04338694768880056,0.04792576469877262,0.03550084400273117,0.031778017700509247,528805.3463351926
82,0.030155357866936284,0.020628578463684016,0.018709202170359134,0.03719973613474955,0.026580645934771968,0.023806691054520518,-179611.23330765648
